year,month,country,nTourist
2016,9,코스타리카,279.0
2016,9,파나마,
2016,9,페루,
2016,9,멕시코,6065.0
2016,9,에콰도르,
2016,9,괌,44185.0
2016,10,미국,168447.0
2016,10,캐나다,23195.0
2016,10,브라질,
2016,10,도미니카공화국,215.0
2016,10,자메이카,49.0
2016,10,과테말라,
2016,10,칠레,
2016,10,코스타리카,343.0
2016,10,파나마,
2016,10,페루,
2016,10,멕시코,7363.0
2016,10,에콰도르,
2016,10,괌,48119.0
2016,11,미국,159663.0
2016,11,캐나다,11170.0
2016,11,브라질,
2016,11,도미니카공화국,197.0
2016,11,자메이카,33.0
2016,11,과테말라,
2016,11,칠레,
2016,11,코스타리카,373.0
2016,11,파나마,
2016,11,페루,
2016,11,멕시코,9048.0
2016,11,에콰도르,
2016,11,괌,48690.0
2016,12,미국,186630.0
2016,12,캐나다,14250.0
2016,12,브라질,
2016,12,도미니카공화국,170.0
2016,12,자메이카,25.0
2016,12,과테말라,
2016,12,칠레,
2016,12,코스타리카,429.0
2016,12,파나마,
2016,12,페루,
2016,12,멕시코,10246.0
2016,12,에콰도르,
2016,12,괌,55193.0
2017,1,미국,206737.0
2017,1,캐나다,15946.0
2017,1,브라질,42997.0
2017,1,도미니카공화국,270.0
2017,1,자메이카,60.0
2017,1,과테말라,
2017,1,칠레,20410.0
2017,1,코스타리카,506.0
2017,1,파나마,
2017,1,페루,29323.0
2017,1,멕시코,9007.0
2017,1,에콰도르,5606.0
2017,1,괌,56340.0
2017,2,미국,171611.0
2017,2,캐나다,12419.0
2017,2,브라질,
2017,2,도미니카공화국,185.0
2017,2,자메이카,74.0
2017,2,과테말라,
2017,2,칠레,
2017,2,코스타리카,564.0
2017,2,파나마,
2017,2,페루,
2017,2,멕시코,7518.0
2017,2,에콰도르,
2017,2,괌,51184.0
2017,3,미국,158169.0
2017,3,캐나다,12672.0
2017,3,브라질,
2017,3,도미니카공화국,140.0
2017,3,자메이카,27.0
2017,3,과테말라,
2017,3,칠레,
2017,3,코스타리카,498.0
2017,3,파나마,
2017,3,페루,
2017,3,멕시코,8169.0
2017,3,에콰도르,
2017,3,괌,51391.0
2017,4,미국,181498.0
2017,4,캐나다,19846.0
2017,4,브라질,
2017,4,도미니카공화국,236.0
2017,4,자메이카,26.0
2017,4,과테말라,
2017,4,칠레,
2017,4,코스타리카,419.0
2017,4,파나마,
2017,4,페루,
2017,4,멕시코,7810.0
2017,4,에콰도르,
2017,4,괌,53520.0
2017,5,미국,182857.0
2017,5,캐나다,26633.0
2017,5,브라질,
2017,5,도미니카공화국,260.0
2017,5,자메이카,52.0
2017,5,과테말라,
2017,5,칠레,
2017,5,코스타리카,442.0
2017,5,파나마,
2017,5,페루,
2017,5,멕시코,7848.0
2017,5,에콰도르,
2017,5,괌,51576.0
2017,6,미국,198157.0
2017,6,캐나다,33701.0
2017,6,브라질,
2017,6,도미니카공화국,367.0
2017,6,자메이카,33.0
2017,6,과테말라,
2017,6,칠레,
2017,6,코스타리카,331.0
2017,6,파나마,
2017,6,페루,
2017,6,멕시코,7117.0
2017,6,에콰도르,
2017,6,괌,55033.0
2017,7,미국,219753.0
2017,7,캐나다,41148.0
2017,7,브라질,
2017,7,도미니카공화국,423.0
2017,7,자메이카,24.0
2017,7,과테말라,
2017,7,칠레,
2017,7,코스타리카,449.0
2017,7,파나마,
2017,7,페루,
2017,7,멕시코,9545.0
2017,7,에콰도르,
2017,7,괌,61097.0
2017,8,미국,202835.0
2017,8,캐나다,30231.0
2017,8,브라질,
2017,8,도미니카공화국,155.0
2017,8,자메이카,10.0
2017,8,과테말라,
2017,8,칠레,
2017,8,코스타리카,337.0
2017,8,파나마,
2017,8,페루,
2017,8,멕시코,8715.0
2017,8,에콰도르,
2017,8,괌,58411.0
2017,9,미국,219849.0
2017,9,캐나다,41309.0
2017,9,브라질,
2017,9,도미니카공화국,190.0
2017,9,자메이카,18.0
2017,9,과테말라,
2017,9,칠레,
2017,9,코스타리카,382.0
2017,9,파나마,
2017,9,페루,
2017,9,멕시코,8409.0
2017,9,에콰도르,
2017,9,괌,58880.0
2017,10,미국,203809.0
2017,10,캐나다,34917.0
2017,10,브라질,
2017,10,도미니카공화국,188.0
2017,10,자메이카,14.0
2017,10,과테말라,
2017,10,칠레,
2017,10,코스타리카,328.0
2017,10,파나마,
2017,10,페루,
2017,10,멕시코,9686.0
2017,10,에콰도르,
2017,10,괌,56292.0
2017,11,미국,178959.0
2017,11,캐나다,16479.0
2017,11,브라질,
2017,11,도미니카공화국,275.0
2017,11,자메이카,21.0
2017,11,과테말라,
2017,11,칠레,
2017,11,코스타리카,465.0
2017,11,파나마,
2017,11,페루,
2017,11,멕시코,10511.0
2017,11,에콰도르,
2017,11,괌,61093.0
2017,12,미국,210605.0
2017,12,캐나다,16175.0
2017,12,브라질,
2017,12,도미니카공화국,
2017,12,자메이카,31.0
2017,12,과테말라,
2017,12,칠레,
2017,12,코스타리카,470.0
2017,12,파나마,
2017,12,페루,
2017,12,멕시코,12383.0
2017,12,에콰도르,
2017,12,괌,70411.0
2018,1,미국,224005.0
2018,1,캐나다,15156.0
2018,1,브라질,33845.0
2018,1,도미니카공화국,295.0
2018,1,자메이카,29.0
2018,1,과테말라,
2018,1,칠레,22994.0
2018,1,코스타리카,577.0
2018,1,파나마,
2018,1,페루,32133.0
2018,1,멕시코,12413.0
2018,1,에콰도르,5370.0
2018,1,괌,69249.0
2018,2,미국,168171.0
2018,2,캐나다,10934.0
2018,2,브라질,
2018,2,도미니카공화국,271.0
2018,2,자메이카,34.0
2018,2,과테말라,
2018,2,칠레,
2018,2,코스타리카,549.0
2018,2,파나마,
2018,2,페루,
2018,2,멕시코,9237.0
2018,2,에콰도르,
2018,2,괌,60939.0
2018,3,미국,156455.0
2018,3,캐나다,13359.0
2018,3,브라질,
2018,3,도미니카공화국,321.0
2018,3,자메이카,30.0
2018,3,과테말라,
2018,3,칠레,
2018,3,코스타리카,497.0
2018,3,파나마,
2018,3,페루,
2018,3,멕시코,10514.0
2018,3,에콰도르,
2018,3,괌,53132.0
2018,4,미국,170804.0
2018,4,캐나다,15786.0
2018,4,브라질,
2018,4,도미니카공화국,207.0
2018,4,자메이카,15.0
2018,4,과테말라,
2018,4,칠레,
2018,4,코스타리카,301.0
2018,4,파나마,
2018,4,페루,
2018,4,멕시코,10045.0
2018,4,에콰도르,
2018,4,괌,60265.0
2018,5,미국,189192.0
2018,5,캐나다,25296.0
2018,5,브라질,
2018,5,도미니카공화국,123.0
2018,5,자메이카,18.0
2018,5,과테말라,
2018,5,칠레,
2018,5,코스타리카,393.0
2018,5,파나마,
2018,5,페루,
2018,5,멕시코,9152.0
2018,5,에콰도르,
2018,5,괌,60516.0
2018,6,미국,202116.0
2018,6,캐나다,32411.0
2018,6,브라질,
2018,6,도미니카공화국,236.0
2018,6,자메이카,47.0
2018,6,과테말라,
2018,6,칠레,
2018,6,코스타리카,295.0
2018,6,파나마,
2018,6,페루,
2018,6,멕시코,9439.0
2018,6,에콰도르,
2018,6,괌,67996.0
2018,7,미국,218681.0
2018,7,캐나다,42845.0
2018,7,브라질,
2018,7,도미니카공화국,285.0
2018,7,자메이카,34.0
2018,7,과테말라,
2018,7,칠레,
2018,7,코스타리카,385.0
2018,7,파나마,
2018,7,페루,
2018,7,멕시코,9843.0
2018,7,에콰도르,
2018,7,괌,70622.0
2018,8,미국,201782.0
2018,8,캐나다,23646.0
2018,8,브라질,
2018,8,도미니카공화국,220.0
2018,8,자메이카,37.0
2018,8,과테말라,
2018,8,칠레,
2018,8,코스타리카,454.0
2018,8,파나마,
2018,8,페루,
2018,8,멕시코,9140.0
2018,8,에콰도르,
2018,8,괌,64432.0
2018,9,미국,192400.0
2018,9,캐나다,25294.0
2018,9,브라질,
2018,9,도미니카공화국,196.0
2018,9,자메이카,16.0
2018,9,과테말라,
2018,9,칠레,
2018,9,코스타리카,296.0
2018,9,파나마,
2018,9,페루,
2018,9,멕시코,8262.0
2018,9,에콰도르,
2018,9,괌,57768.0
2018,10,미국,178648.0
2018,10,캐나다,24067.0
2018,10,브라질,
2018,10,도미니카공화국,237.0
2018,10,자메이카,23.0
2018,10,과테말라,
2018,10,칠레,
2018,10,코스타리카,309.0
2018,10,파나마,
2018,10,페루,
2018,10,멕시코,10317.0
2018,10,에콰도르,
2018,10,괌,60983.0
2018,11,미국,139298.0
2018,11,캐나다,11315.0
2018,11,브라질,
2018,11,도미니카공화국,277.0
2018,11,자메이카,7.0
2018,11,과테말라,
2018,11,칠레,
2018,11,코스타리카,318.0
2018,11,파나마,
2018,11,페루,
2018,11,멕시코,11507.0
2018,11,에콰도르,
2018,11,괌,56957.0
2018,12,미국,169045.0
2018,12,캐나다,13127.0
2018,12,브라질,
2018,12,도미니카공화국,197.0
2018,12,자메이카,18.0
2018,12,과테말라,
2018,12,칠레,
2018,12,코스타리카,505.0
2018,12,파나마,
2018,12,페루,
2018,12,멕시코,12438.0
2018,12,에콰도르,
2018,12,괌,64127.0
2019,1,미국,211479.0
2019,1,캐나다,13279.0
2019,1,브라질,39321.0
2019,1,도미니카공화국,305.0
2019,1,자메이카,33.0
2019,1,과테말라,
2019,1,칠레,
2019,1,코스타리카,787.0
2019,1,파나마,
2019,1,페루,
2019,1,멕시코,11778.0
2019,1,에콰도르,
2019,1,괌,69295.0
2019,2,미국,165478.0
2019,2,캐나다,11222.0
2019,2,브라질,
2019,2,도미니카공화국,189.0
2019,2,자메이카,39.0
2019,2,과테말라,
2019,2,칠레,
2019,2,코스타리카,505.0
2019,2,파나마,
2019,2,페루,
2019,2,멕시코,10647.0
2019,2,에콰도르,
2019,2,괌,59429.0
2019,3,미국,144854.0
2019,3,캐나다,9622.0
2019,3,브라질,
2019,3,도미니카공화국,366.0
2019,3,자메이카,18.0
2019,3,과테말라,
2019,3,칠레,
2019,3,코스타리카,403.0
2019,3,파나마,
2019,3,페루,
2019,3,멕시코,11040.0
2019,3,에콰도르,
2019,3,괌,54087.0
2019,4,미국,159186.0
2019,4,캐나다,12367.0
2019,4,브라질,
2019,4,도미니카공화국,294.0
2019,4,자메이카,23.0
2019,4,과테말라,
2019,4,칠레,
2019,4,코스타리카,369.0
2019,4,파나마,
2019,4,페루,
2019,4,멕시코,9997.0
2019,4,에콰도르,
2019,4,괌,54161.0
2019,5,미국,187309.0
2019,5,캐나다,20456.0
2019,5,브라질,
2019,5,도미니카공화국,262.0
2019,5,자메이카,33.0
2019,5,과테말라,
2019,5,칠레,
2019,5,코스타리카,320.0
2019,5,파나마,
2019,5,페루,
2019,5,멕시코,9812.0
2019,5,에콰도르,
2019,5,괌,58276.0
2019,6,미국,198870.0
2019,6,캐나다,25073.0
2019,6,브라질,
2019,6,도미니카공화국,230.0
2019,6,자메이카,15.0
2019,6,과테말라,
2019,6,칠레,
2019,6,코스타리카,271.0
2019,6,파나마,
2019,6,페루,
2019,6,멕시코,8515.0
2019,6,에콰도르,
2019,6,괌,62413.0
2019,7,미국,222906.0
2019,7,캐나다,35655.0
2019,7,브라질,
2019,7,도미니카공화국,251.0
2019,7,자메이카,30.0
2019,7,과테말라,
2019,7,칠레,
2019,7,코스타리카,474.0
2019,7,파나마,
2019,7,페루,
2019,7,멕시코,9679.0
2019,7,에콰도르,
2019,7,괌,67866.0
2019,8,미국,209738.0
2019,8,캐나다,26107.0
2019,8,브라질,
2019,8,도미니카공화국,187.0
2019,8,자메이카,100.0
2019,8,과테말라,
2019,8,칠레,
2019,8,코스타리카,320.0
2019,8,파나마,
2019,8,페루,
2019,8,멕시코,7984.0
2019,8,에콰도르,
2019,8,괌,65333.0
2019,9,미국,195890.0
2019,9,캐나다,26065.0
2019,9,브라질,
2019,9,도미니카공화국,195.0
2019,9,자메이카,18.0
2019,9,과테말라,
2019,9,칠레,
2019,9,코스타리카,304.0
2019,9,파나마,
2019,9,페루,
2019,9,멕시코,7667.0
2019,9,에콰도르,
2019,9,괌,61412.0
2019,10,미국,202448.0
2019,10,캐나다,19590.0
2019,10,브라질,
2019,10,도미니카공화국,228.0
2019,10,자메이카,43.0
2019,10,과테말라,
2019,10,칠레,
2019,10,코스타리카,321.0
2019,10,파나마,
2019,10,페루,
2019,10,멕시코,10031.0
2019,10,에콰도르,
2019,10,괌,67124.0
2019,11,미국,177888.0
2019,11,캐나다,9929.0
2019,11,브라질,
2019,11,도미니카공화국,531.0
2019,11,자메이카,18.0
2019,11,과테말라,
2019,11,칠레,
2019,11,코스타리카,397.0
2019,11,파나마,
2019,11,페루,
2019,11,멕시코,10782.0
2019,11,에콰도르,
2019,11,괌,62448.0
2019,12,미국,222233.0
2019,12,캐나다,14886.0
2019,12,브라질,
2019,12,도미니카공화국,506.0
2019,12,자메이카,37.0
2019,12,과테말라,
2019,12,칠레,
2019,12,코스타리카,462.0
2019,12,파나마,
2019,12,페루,
2019,12,멕시코,12492.0
2019,12,에콰도르,
2019,12,괌,71513.0
