year,month,country,nTourist
2019,4,라오스,
2019,4,터키,16641.0
2019,4,인도,
2019,4,몽골,49184.0
2019,4,미얀마,7596.0
2019,4,이스라엘,3800.0
2019,4,몰디브,3103.0
2019,4,스리랑카,677.0
2019,4,사이프러스,
2019,4,부탄,
2019,4,요르단,
2019,4,네팔,2279.0
2019,4,예멘,
2019,5,일본,603394.0
2019,5,중국,
2019,5,베트남,318326.0
2019,5,태국,111911.0
2019,5,필리핀,138239.0
2019,5,홍콩,106017.0
2019,5,대만,80273.0
2019,5,마카오,65763.0
2019,5,싱가포르,43561.0
2019,5,말레이시아,43894.0
2019,5,인도네시아,26814.0
2019,5,캄보디아,
2019,5,라오스,
2019,5,터키,19091.0
2019,5,인도,
2019,5,몽골,
2019,5,미얀마,6789.0
2019,5,이스라엘,4800.0
2019,5,몰디브,2875.0
2019,5,스리랑카,334.0
2019,5,사이프러스,
2019,5,부탄,
2019,5,요르단,
2019,5,네팔,1514.0
2019,5,예멘,
2019,6,일본,611867.0
2019,6,중국,
2019,6,베트남,314397.0
2019,6,태국,140243.0
2019,6,필리핀,157495.0
2019,6,홍콩,92229.0
2019,6,대만,68770.0
2019,6,마카오,60753.0
2019,6,싱가포르,45705.0
2019,6,말레이시아,53265.0
2019,6,인도네시아,30026.0
2019,6,캄보디아,
2019,6,라오스,
2019,6,터키,17996.0
2019,6,인도,
2019,6,몽골,
2019,6,미얀마,7535.0
2019,6,이스라엘,4000.0
2019,6,몰디브,3224.0
2019,6,스리랑카,623.0
2019,6,사이프러스,
2019,6,부탄,
2019,6,요르단,
2019,6,네팔,1210.0
2019,6,예멘,
2019,7,일본,561675.0
2019,7,중국,
2019,7,베트남,321493.0
2019,7,태국,166107.0
2019,7,필리핀,167249.0
2019,7,홍콩,78210.0
2019,7,대만,72797.0
2019,7,마카오,55372.0
2019,7,싱가포르,59118.0
2019,7,말레이시아,69225.0
2019,7,인도네시아,39740.0
2019,7,캄보디아,
2019,7,라오스,
2019,7,터키,20158.0
2019,7,인도,
2019,7,몽골,33069.0
2019,7,미얀마,8305.0
2019,7,이스라엘,3100.0
2019,7,몰디브,2522.0
2019,7,스리랑카,647.0
2019,7,사이프러스,
2019,7,부탄,
2019,7,요르단,
2019,7,네팔,2067.0
2019,7,예멘,
2019,8,일본,308730.0
2019,8,중국,
2019,8,베트남,401038.0
2019,8,태국,180418.0
2019,8,필리핀,185334.0
2019,8,홍콩,72166.0
2019,8,대만,93694.0
2019,8,마카오,62731.0
2019,8,싱가포르,65639.0
2019,8,말레이시아,65245.0
2019,8,인도네시아,38923.0
2019,8,캄보디아,
2019,8,라오스,
2019,8,터키,17818.0
2019,8,인도,
2019,8,몽골,
2019,8,미얀마,7616.0
2019,8,이스라엘,3000.0
2019,8,몰디브,2308.0
2019,8,스리랑카,799.0
2019,8,사이프러스,
2019,8,부탄,
2019,8,요르단,
2019,8,네팔,1914.0
2019,8,예멘,
2019,9,일본,201252.0
2019,9,중국,
2019,9,베트남,339560.0
2019,9,태국,145528.0
2019,9,필리핀,152184.0
2019,9,홍콩,40684.0
2019,9,대만,95639.0
2019,9,마카오,41590.0
2019,9,싱가포르,51657.0
2019,9,말레이시아,49658.0
2019,9,인도네시아,32773.0
2019,9,캄보디아,
2019,9,라오스,
2019,9,터키,20076.0
2019,9,인도,
2019,9,몽골,
2019,9,미얀마,7431.0
2019,9,이스라엘,4800.0
2019,9,몰디브,2815.0
2019,9,스리랑카,745.0
2019,9,사이프러스,
2019,9,부탄,
2019,9,요르단,
2019,9,네팔,2013.0
2019,9,예멘,
2019,10,일본,197281.0
2019,10,중국,
2019,10,베트남,361113.0
2019,10,태국,151047.0
2019,10,필리핀,158380.0
2019,10,홍콩,45591.0
2019,10,대만,125060.0
2019,10,마카오,43322.0
2019,10,싱가포르,56596.0
2019,10,말레이시아,48241.0
2019,10,인도네시아,34880.0
2019,10,캄보디아,
2019,10,라오스,
2019,10,터키,21997.0
2019,10,인도,
2019,10,몽골,11640.0
2019,10,미얀마,8949.0
2019,10,이스라엘,5000.0
2019,10,몰디브,4587.0
2019,10,스리랑카,962.0
2019,10,사이프러스,
2019,10,부탄,
2019,10,요르단,
2019,10,네팔,3035.0
2019,10,예멘,
2019,11,일본,205042.0
2019,11,중국,
2019,11,베트남,364260.0
2019,11,태국,155728.0
2019,11,필리핀,176185.0
2019,11,홍콩,35402.0
2019,11,대만,139176.0
2019,11,마카오,42968.0
2019,11,싱가포르,52765.0
2019,11,말레이시아,53496.0
2019,11,인도네시아,31588.0
2019,11,캄보디아,
2019,11,라오스,
2019,11,터키,16026.0
2019,11,인도,
2019,11,몽골,
2019,11,미얀마,9597.0
2019,11,이스라엘,4900.0
2019,11,몰디브,3851.0
2019,11,스리랑카,971.0
2019,11,사이프러스,
2019,11,부탄,
2019,11,요르단,
2019,11,네팔,2929.0
2019,11,예멘,
2019,12,일본,247959.0
2019,12,중국,
2019,12,베트남,424736.0
2019,12,태국,181638.0
2019,12,필리핀,203965.0
2019,12,홍콩,33387.0
2019,12,대만,160667.0
2019,12,마카오,46903.0
2019,12,싱가포르,49218.0
2019,12,말레이시아,63248.0
2019,12,인도네시아,34543.0
2019,12,캄보디아,
2019,12,라오스,
2019,12,터키,9435.0
2019,12,인도,
2019,12,몽골,
2019,12,미얀마,10328.0
2019,12,이스라엘,2500.0
2019,12,몰디브,3632.0
2019,12,스리랑카,1477.0
2019,12,사이프러스,
2019,12,부탄,
2019,12,요르단,
2019,12,네팔,3038.0
2019,12,예멘,
