,Name,Score,Description
0,국립 노보시비르스크 오페라 발레 극장,4.9,-
1,Novosibirskiy Zoopark Imeni R.a. Shilo,4.8,"전 세계 10,000마리 동물이 동물원에 서식하고 있으며, 멸종 위기종의 보존을 돕습니다."
2,국립 노보시비르스크 서커스,4.4,-
3,국립 노보시비르스크 미술관,4.6,-
4,Muzey Zheleznodorozhnoy Tekhniki Na Stantsii Seyatel',4.7,-
