,Name,Score,Description
0,"월라튼 홀, 가든스 앤드 데어 공원",4.7,-
1,노팅엄 인더스트리얼 뮤지엄,4.6,-
2,City of Caves,4.4,-
3,브롬리 하우스 도서관,4.8,-
4,Nottingham Contemporary,4.3,-
5,노팅엄 대성당,4.6,-
6,GCRN - Great Central Railway (Nottingham),4.5,-
7,"Nottingham Castle, Museum & Art Gallery",4.1,-
