,Name,Score,Description
0,라운드헤이 공원,4.7,-
1,빅토리아 리즈,4.4,-
2,Harewood House,4.5,-
3,Kirkstall Abbey,4.6,-
4,Royal Armouries Museum,4.7,-
5,템플 뉴삼,4.6,-
6,Tropical World,4.3,-
7,골든 에이커 공원,4.7,-
8,Leeds Art Gallery,4.4,-
9,City Square (Leeds),4.3,-
10,Leeds Industrial Museum at Armley Mills,4.4,-
11,요크 게이트 가든,4.7,-
12,파크 스퀘어,4.4,-
13,로들리 자연보호지역,4.6,-
14,Thackray Museum of Medicine,4.4,-
